temperature,precipitation,public_holiday_indicator,is_workday,day_of_week,spring,summer,autumn,winter,windspeed,sun,school_holiday_indicator
-441.0935105004506,193.05888230526688,143.29958879827012,281.5063099685408,489.9819494460183,658.5733935232496,-182.0385743435615,-384.0582938902941,-39.59478980986034,133.86470740288155,168.09929516055618,-465.1137706826887
-136.42794413608448,-57.66918076273668,-1828.0409012342016,-522.7484530631037,115.89404595586132,572.7462076675928,-164.9084492043627,-319.8358688056122,-133.58963227784272,128.5894209333896,16.784156806449545,115.04835288139111
-90.76712189454268,189.9984763968378,61.2742662426229,-571.6888337827862,-345.62819467606863,1063.1957489037727,-237.71740849276,-454.8146972061257,-141.48905362793536,61.94959769807034,-158.92678023907513,131.65802594654292
-49.07114791267437,139.14392544998796,157.91391391360028,-624.7501929796832,-1730.4376619047448,840.3368273334127,-341.0555620683658,-451.69389505329923,-268.7302389826391,-25.852641933583225,100.23815225381388,65.2372883636649
222.82744014718392,133.87526939469882,-2246.9882614157177,-616.4652833996591,109.38387182941534,513.0786493543164,-224.4520920086886,-265.49269876205346,-104.20144076882606,120.85005562782791,178.1478708512829,104.1390916843975
61.37563120289729,-37.294099358454105,142.86519688700275,246.555804979709,645.8051157605079,602.1918841410132,-188.86205102267493,-364.555527252523,0.0,-125.94106349622605,72.2030080286204,-497.86945467944474
-53.42524334819936,-804.3763431895853,124.2541357018221,219.19082695590066,538.7902523538231,553.8367020440817,-224.7545199679767,-376.4200208275695,-28.593825262034315,-135.29675461125157,-288.68646946051155,-549.5948323074462
-201.05748109006296,-151.02994774061582,95.20825403633914,253.14370049981628,494.58801169989783,657.90597450997,-217.25689940698172,-382.0073500237504,-57.60329958895761,-165.21961506566026,67.06441637232902,-499.0767486993956
-69.16754937794242,183.7184730719934,71.45359436964935,261.4845427642083,308.2611214760915,1128.0930850069178,-162.0612835008433,-464.2491044947436,-137.4078769983775,146.28291856376302,352.5819494155367,-515.1081985433252
-163.4966779593562,-114.47904726099242,111.81560160781845,-444.47581878321347,-365.83140461227856,981.5198080973847,-305.7369719303341,-500.98336470611906,-147.89680690365145,112.88767149921134,30.690540889616162,-413.3686745914074
-101.68558343937366,-439.9086384643993,55.30396708831949,-546.0552322033311,-1586.6246334173825,769.8545284746244,-278.3791692164479,-403.91039074025633,-311.1652298061407,187.29717053700787,-241.95072860044925,77.15163204856981
-6.223221987500374,223.2871327468092,154.3767821075368,286.42056709782264,425.8390843356798,526.573696630084,-181.46958470114916,-346.8942430884437,-151.8029106597343,31.596216333459328,-205.94993985637478,97.97086623223845
60.59120683093372,269.37569271013354,178.37714730276772,287.1493896331435,669.579131505254,471.1436391148651,-137.9407504842873,-325.1836099946752,-93.59011211467363,-173.4745815414542,-77.50921708131554,75.55611868473625
28.702615381731476,93.29466529676128,136.5450279984344,298.2628957424625,640.1282835609537,471.50174639713833,-139.2683806438867,-258.73914354192857,-65.32833451196133,-13.64458624258474,-73.35067439114788,98.64718561320569
-445.68963277356386,232.9931522328113,140.97140707288418,284.35273787558907,579.2427279813714,602.6762212207996,-186.10543544343383,-351.7694856326542,-174.2553854068788,73.84141120960307,0.0,91.43205888515013
21.95870373353039,-184.31660196054693,198.15099614048722,258.3366725606467,230.07615875361455,1170.207059096735,-296.1275995937176,-439.8952465281707,-235.05633489572884,65.33131552062086,291.2022648288966,92.66418644031069
477.15113440065664,129.9102805628538,162.67545520917633,-538.9889051959242,-407.4043296997011,1153.526951916871,-290.90767474257325,-454.6370245836074,-223.05832040128516,103.83637065972773,132.0645218489013,98.98762584033221
186.66764431084442,-187.03660173793193,51.505073536874086,-532.1002368724687,-1619.6085780681326,822.8854029386753,-349.43170634181,-445.25803454344106,-317.67621383184706,35.51555444554554,36.8940185847905,83.7566725740171
-22.292802939357177,-45.88025696211337,142.78425428624405,288.91274883530866,493.4676573867608,498.00082232286803,-210.29988547762844,-341.0198852966657,-164.07414364557508,-186.65422012750423,-48.38849261539927,101.72968457973991
-279.84236066558657,-617.2823952349485,110.80652218680964,232.603486990529,521.0512276958642,530.4218853059235,-163.57565949305263,-317.32566512204215,-102.02969428718866,164.5268117081343,-290.4850143816159,89.21858173760171
-44.586810654278665,159.53957071017223,162.2672210174015,349.68223723769324,641.4209706720164,482.7413589647928,-147.73907147963578,-301.4783240318105,-109.84986833816176,152.6214441355905,340.18510517373437,77.59199850166351
353.5308126527289,200.70912026917162,142.92882816795006,296.7064025329551,631.9214133363755,662.3152759732693,-198.39863783468857,-363.65333766393314,-88.50183123474397,110.21353983543342,231.23482958782523,80.2287717555846
435.78015786863716,-427.05215698684384,180.67311473324347,271.7948646536029,81.44100213885301,1105.4772864899994,-298.1640991673472,-348.9064979275362,-126.08900413246218,-53.94531719054076,-205.9367054472709,51.30951500184324
315.77614268936316,237.29725850862903,136.11583357981985,-601.8470615518647,-326.9470619975509,1099.4496034523302,-262.9077458442371,-440.2241217744812,-267.3941530370459,65.28867199418784,-117.03707285469473,26.47934733847245
305.9898181079712,185.130043629625,89.40596954765533,-668.9759736689485,-1765.5359469224397,883.3060118987519,-332.4844768078076,-513.4120925906747,-285.211741063107,0.0,-104.16122229946673,69.67088153074428
183.26235182473613,-179.10036246433853,-2087.892970583947,-569.5768463443634,54.9681159348314,509.1971189025937,-146.7292234166325,-241.77011672225993,-89.12252525546785,111.49251293919903,-138.58347415231137,72.62734987995054
365.77867563572505,181.12555947742504,111.32977587258118,325.5795289895909,614.7943985554213,546.615330338296,-127.14540205765823,-292.4347946574614,-32.17299665648055,95.77690264360041,84.86645441465694,61.20085638473165
423.74260382935546,165.39359715711385,168.09767372648432,383.96052436944944,688.861952242733,493.5795326588889,-151.57597794973043,-277.8206334212749,-28.544512261925018,5.1252717232649925,564.088227563027,76.75173242804158
706.491487015506,164.91502827780477,174.5434734446355,347.4860208625727,649.2744522898862,752.2603452988861,-285.5110734089716,-289.6137563102843,-107.03208327947071,78.16126371080321,450.97063915547676,104.12386297733337
633.3433876400468,-240.44918634181224,138.02759419484528,272.6362590009172,203.84123846640347,1167.7220593154216,-302.756180934462,-455.81470922764584,-147.68431555772847,60.70907819129985,-168.60858436566514,136.73485559005758
506.1081742961587,157.5035164708001,131.42277876544304,-572.9859589888221,-333.2511605359499,1213.388872750173,-300.25767002262995,-429.8380945269435,-169.88862354001708,65.60191723180102,226.30252274414147,63.14697914002306
391.5390869279598,-408.4957707131411,108.65933243408654,-591.2594085009475,-1811.297045018473,818.5659001005334,-350.725604452067,-496.3210691933072,-215.80855618453378,86.82657870084843,97.99777033846512,64.5327327041291
599.9943333001312,183.0769386644507,131.02457801407044,329.9758476396338,462.53728912701814,577.0460959575186,-158.84899078779284,-296.81630473960763,-44.89574412537419,125.2689815913846,-206.66102544747844,84.98240693397383
629.6157819143085,-420.7459021943868,151.61207483948732,317.4502858751483,597.4670961014766,627.6930753327982,-224.6976954959427,-264.02333819725607,-41.97391010829502,144.88040482385904,-270.39199777768613,102.957710701917
480.24609571209135,224.98791735416984,160.4748805467391,334.00480102634094,656.6543206699716,559.8726859747946,-193.15341634063753,-296.7625867355579,-63.19771235747562,0.0,-106.19234297040184,114.68628668539327
309.1732753471205,186.7512799760122,126.81188955506781,328.0180410142391,585.7948459057329,675.6800498262226,-176.50988010376543,-344.2952348920626,-91.14085299772569,132.35627666147906,-138.5016338194891,64.64205278009672
301.14929008951856,0.0,66.10173565823932,280.4235457613792,130.45434939479549,1128.2310752792669,-297.5470926903585,-434.9112153438364,-170.37729308576345,111.21697512388883,-174.51117171299984,137.500106091298
374.830076399582,154.81232359009556,107.64473190263755,-609.5870073485114,-357.1887475098344,1169.9882222235328,-331.39319263609747,-389.11589711533315,-206.76317741540115,55.29024045432438,112.76787789383403,63.1650689703491
308.16772808640854,163.63873934067388,133.97966758942582,-585.4147629506908,-1809.800474426717,978.6014481255735,-414.95205570903136,-517.1453242058536,-330.4364661917871,29.830037468222724,160.45214931738622,65.33745015306704
496.37086088485023,79.55810586367723,163.63325969317444,298.93340522687896,530.1185611909378,591.4556234947526,-216.68315725869078,-268.81436631060797,-93.72325381431723,102.32049254444851,86.00141972350994,99.23074004556383
296.3221280527069,257.92791627799306,138.93351689190632,341.4564058428282,649.3946344899393,482.6152941303173,-180.73820777272118,-271.2540890407561,-63.063097379250664,-32.89044497759316,-149.92135061760808,108.6375400739164
138.39439075609246,158.4004381464227,156.21211531055326,307.38915044562845,720.1351920398172,589.6112879436076,-175.35690097914494,-323.5801505503974,-85.60927999456182,42.4024670802607,-24.528729131308115,103.07672974845764
